race_url,X1,X2,X3,runners,favourite,favourite_cloth_number,jumps.flat,places,expert_opinion,sf 
https://www.fakehorsedata.com/racing/results/2019-03-07/penn-national/515917/race-1-claiming,7,3.5,41,7,3.5,1,Flat,2,NA,23.13
https://www.fakehorsedata.com/racing/results/2019-03-15/laurel-park/516931/race-7-claiming,4.333333333,7.5,2.75,7,2.75,5,Flat,2,NA,26.86
https://www.fakehorsedata.com/racing/results/2019-03-09/auteuil/516134/ventriloque-hurdle,3.25,5.5,5,14,3.25,10,Jumps,3,NA,12.97
https://www.fakehorsedata.com/racing/results/2019-03-01/santa-anita/515189/race-6-claiming,3.5,6.5,3.25,7,3.25,5,Flat,2,NA,18.05
https://www.fakehorsedata.com/racing/results/2019-03-06/charles-town/515748/race-2-claiming,5,2.75,3.75,7,2.75,5,Flat,2,NA,12.41
https://www.fakehorsedata.com/racing/results/2019-02-20/sam-houston-race-park/513949/race-1-maiden-claiming,3,2.1,13,8,2.1,5,Flat,2,NA,5.11
https://www.fakehorsedata.com/racing/results/2019-02-20/turf-paradise/513924/race-6-claiming,2.75,13,6.5,9,2.75,2,Flat,3,NA,28.82
https://www.fakehorsedata.com/racing/results/2019-03-19/turf-paradise/517404/race-7-allowance-optional-claiming,2.375,17,1.833333333,7,1.833333333,5,Flat,2,NA,26.08
https://www.fakehorsedata.com/racing/results/2019-03-07/carlisle/515455/plough-novices-hurdle,1.615384615,2.625,17,4,1.615384615,3,Jumps,0,NA,1.94
https://www.fakehorsedata.com/racing/results/2019-03-11/compiegne/516436/bethisy-pierre-stakes,11,7.5,34,12,4.333333333,8,Flat,3,NA,81.64
https://www.fakehorsedata.com/racing/results/2019-03-07/delta-downs/515931/race-3-maiden-claiming,3,6,10,10,3,1,Flat,3,NA,14.17
https://www.fakehorsedata.com/racing/results/2019-03-03/gulfstream/515508/race-7-claiming,3.5,2.75,6.5,7,2.75,3,Flat,2,NA,7.84
https://www.fakehorsedata.com/racing/results/2019-02-22/tampa-bay-downs/514279/race-5-starter-optional-claiming,6.5,3.75,15,7,2.1,7,Flat,2,NA,22.7
https://www.fakehorsedata.com/racing/results/2019-02-27/fontainebleau/514821/geliot-claiming-hurdle,2.375,21,3.5,8,2.375,3,Jumps,2,NA,34.76
https://www.fakehorsedata.com/racing/results/2019-03-08/aqueduct/516049/race-8-maiden-claiming,4.333333333,23,9,9,2.875,6,Flat,3,NA,79.71
https://www.fakehorsedata.com/racing/results/2019-03-14/southwell/516312/ladbrokes-handicap,9,2.5,3.75,5,2.5,3,Flat,2,NA,20.16
https://www.fakehorsedata.com/racing/results/2019-02-18/laval/513668/prix-du-bourg-hersent-monte,6,7.5,8.5,17,3.75,12,Flat,3,NA,39
https://www.fakehorsedata.com/racing/results/2019-03-14/charles-town/516807/race-7-allowance,4,8,11,7,3,4,Flat,2,NA,25.98
https://www.fakehorsedata.com/racing/results/2019-02-23/santa-anita/514417/race-9-claiming,6,3,6.5,8,3,8,Flat,2,NA,16.81
https://www.fakehorsedata.com/racing/results/2019-02-27/mahoning-valley/514879/race-2-maiden-special-weight,1.833333333,5,3.25,6,1.833333333,2,Flat,2,NA,5.35
https://www.fakehorsedata.com/racing/results/2019-02-17/gulfstream/513593/race-1-maiden-special-weight,1.833333333,5.5,21,8,1.833333333,6,Flat,2,NA,5.59
https://www.fakehorsedata.com/racing/results/2019-02-21/lyon-la-soie/514045/prix-de-montchat-handicap,12,3.5,9.5,11,3.5,11,Flat,3,NA,43.09
https://www.fakehorsedata.com/racing/results/2019-03-13/le-croise-laroche/516606/a-la-vie-stakes,3.25,17,15,14,3.25,12,Flat,3,NA,45.76
https://www.fakehorsedata.com/racing/results/2019-02-16/aqueduct/513480/race-8-stakes,4,2.1,17,8,2.1,4,Flat,2,NA,7.37
https://www.fakehorsedata.com/racing/results/2019-02-18/cagnes-sur-mer/513647/cavaillon-handicap,4,4.333333333,6.5,13,4,13,Flat,3,NA,13.31
https://www.fakehorsedata.com/racing/results/2019-02-23/laurel-park/514481/race-5-maiden-claiming,21,3,13,11,3,6,Flat,3,NA,66.23
https://www.fakehorsedata.com/racing/results/2019-02-28/mauquenchy/514972/prix-de-labbaye-saint-ouen-rouen-attele,2.5,15,12,13,2.5,6,Flat,3,NA,27.53
https://www.fakehorsedata.com/racing/results/2019-02-23/aqueduct/514446/race-9-claiming,9,4,3,10,3,4,Flat,3,NA,36.3
https://www.fakehorsedata.com/racing/results/2019-02-19/fontainebleau/513747/communaute-hurdle,3,13,4.5,8,3,1,Jumps,2,NA,30.48
https://www.fakehorsedata.com/racing/results/2019-02-26/cagnes-sur-mer/514704/prix-de-barjols-attele,2.5,21,5,18,2.5,2,Flat,3,NA,43.96
https://www.fakehorsedata.com/racing/results/2019-02-13/gulfstream/512923/race-5-maiden-claiming,4.5,23,7.5,9,2.5,5,Flat,3,NA,81.56
https://www.fakehorsedata.com/racing/results/2019-03-12/sam-houston-race-park/516528/race-5-claiming,1.666666667,2.875,7,8,1.666666667,2,Flat,2,NA,2.35
https://www.fakehorsedata.com/racing/results/2019-03-10/golden-gate-fields/516351/race-1-maiden-claiming,6,7,2.25,9,2.25,8,Flat,3,NA,39.02
https://www.fakehorsedata.com/racing/results/2019-03-08/golden-gate-fields/516023/race-7-allowance-optional-claiming,3,6.5,15,7,3,6,Flat,2,NA,14.8
https://www.fakehorsedata.com/racing/results/2019-03-01/dundalk/514763/lengthen-the-odds-with-betvictor-maiden,1.4,4.333333333,13,13,1.4,7,Flat,3,NA,2.34
https://www.fakehorsedata.com/racing/results/2019-02-22/chantilly/514178/route-du-milieu-handicap,5.5,17,9,17,5,6,Flat,4,NA,73.64
https://www.fakehorsedata.com/racing/results/2019-02-27/sam-houston-race-park/514892/race-7-claiming,5,6,4.5,6,2,1,Flat,2,NA,25.1
https://www.fakehorsedata.com/racing/results/2019-02-15/golden-gate-fields/513226/race-7-maiden-claiming,2.375,4,34,7,2.375,2,Flat,2,NA,6.42
https://www.fakehorsedata.com/racing/results/2019-02-25/le-croise-laroche/514657/prix-des-peupliers-attele,15,7.5,17,11,3.5,6,Flat,3,NA,114.13
https://www.fakehorsedata.com/racing/results/2019-03-13/cheltenham/508442/weatherbys-champion-bumper-standard-open-nh-flat-race-grade-1,3,4.5,21,14,3,7,Flat,3,NA,8
https://www.fakehorsedata.com/racing/results/2019-03-08/enghien/515983/prix-de-mimizan-monte,19,4.333333333,5,13,3.5,11,Flat,3,NA,82.38
https://www.fakehorsedata.com/racing/results/2019-03-03/laurel-park/515499/race-6-allowance,3.5,11,13,9,3.5,5,Flat,3,NA,31.9
https://www.fakehorsedata.com/racing/results/2019-03-07/golden-gate-fields/515924/race-5-starter-allowance,1.5,4.5,9,6,1.5,3,Flat,2,NA,2.98
https://www.fakehorsedata.com/racing/results/2019-03-18/marseille/517300/de-la-valentine-maiden-stakes,2.5,4.333333333,6.5,9,2.5,5,Flat,3,NA,7.46
https://www.fakehorsedata.com/racing/results/2019-02-13/tampa-bay-downs/512963/race-1-claiming,1.533333333,7.5,21,6,1.533333333,5,Flat,2,NA,5.64
https://www.fakehorsedata.com/racing/results/2019-03-08/jebel-ali/516016/shadwell-handicap,15,26,6.5,14,6,2,Flat,3,NA,350.52
https://www.fakehorsedata.com/racing/results/2019-03-16/lisieux/517040/prix-de-la-communaute-dagglo-lisieux-no-attele,3.5,19,7,18,3.5,1,Flat,3,NA,54.92
https://www.fakehorsedata.com/racing/results/2019-03-01/gulfstream/515212/race-6-maiden-special-weight,4.333333333,3.75,2.75,7,2.75,3,Flat,2,NA,14.06
https://www.fakehorsedata.com/racing/results/2019-02-18/aqueduct/513711/race-7-allowance-optional-claiming,3.5,13,2.375,8,2.375,5,Flat,2,NA,33.87
https://www.fakehorsedata.com/racing/results/2019-02-16/gulfstream/513500/race-11-stakes,2,11,2.875,7,2,7,Flat,2,NA,13.53
https://www.fakehorsedata.com/racing/results/2019-02-23/penn-national/514437/race-8-allowance,3.25,6.5,3,7,3,5,Flat,2,NA,16.44
https://www.fakehorsedata.com/racing/results/2019-02-23/toulouse/514384/prix-de-naucelles-attele,8.5,4.5,17,14,3.5,10,Flat,3,NA,35.1
https://www.fakehorsedata.com/racing/results/2019-02-19/turf-paradise/513793/race-7-allowance-optional-claiming,2.625,2.375,8,7,2.375,7,Flat,2,NA,4.61
https://www.fakehorsedata.com/racing/results/2019-03-09/wolverhampton/515679/betway-best-for-cheltenham-festival-offers-handicap,8.5,5,2.875,8,2.875,1,Flat,2,NA,37.93
https://www.fakehorsedata.com/racing/results/2019-03-18/marseille/517304/daniel-vergez-stakes,1.727272727,6,11,6,1.727272727,4,Flat,2,NA,6.04
https://www.fakehorsedata.com/racing/results/2019-02-25/uttoxeter/514009/ben-rowan-handicap-hurdle,4.5,11,7.5,8,4.5,6,Jumps,2,NA,36.86
https://www.fakehorsedata.com/racing/results/2019-02-24/vincennes/514506/grand-prix-de-paris-attele,2,26,7.5,11,2,5,Flat,3,NA,42.62
https://www.fakehorsedata.com/racing/results/2019-02-15/santa-anita/513213/race-1-maiden-special-weight,15,1.909090909,5,5,1.909090909,5,Flat,2,NA,29.94
https://www.fakehorsedata.com/racing/results/2019-03-06/fontwell/515224/join-the-coral-champions-club-for-free-handicap-chase,3.5,7.5,3.75,5,3.5,1,Jumps,2,NA,17.14
https://www.fakehorsedata.com/racing/results/2019-02-28/santa-anita/514994/race-5-maiden-special-weight,2.25,9,3.5,7,2.25,6,Flat,2,NA,13.91
https://www.fakehorsedata.com/racing/results/2019-02-21/sedgefield/513549/weatherbys-stallion-book-handicap-chase,5.5,8,23,12,2.5,11,Jumps,3,NA,33.23
https://www.fakehorsedata.com/racing/results/2019-03-16/uttoxeter/515056/abacus-decorators-lady-riders-handicap-hurdle,5.5,5.5,5.5,9,5,3,Jumps,3,NA,25.3
https://www.fakehorsedata.com/racing/results/2019-03-16/fontwell/516543/bet365com-handicap-chase,6,4.5,21,6,2.625,6,Jumps,2,NA,22.9
https://www.fakehorsedata.com/racing/results/2019-03-04/fakenham/514929/fakenham-racecourse-supports-racing-to-school-handicap-chase,3.75,4.5,3.25,7,3.25,6,Jumps,2,NA,13.04
https://www.fakehorsedata.com/racing/results/2019-02-23/fairyhouse/513983/irish-stallion-farms-ebf-beginners-chase,13,13,67,7,1.5,2,Jumps,2,NA,129.9
https://www.fakehorsedata.com/racing/results/2019-03-03/golden-gate-fields/515468/race-7-maiden-claiming,1.727272727,3.75,11,7,1.727272727,6,Flat,2,NA,2.82
https://www.fakehorsedata.com/racing/results/2019-02-20/delta-downs/513914/race-5-maiden-claiming,3.5,5,1.833333333,7,1.833333333,3,Flat,2,NA,14.46
https://www.fakehorsedata.com/racing/results/2019-02-25/ayr/514016/book-now-for-the-tennents-raceday-handicap-chase,4.5,4.333333333,6,8,4,7,Jumps,2,10.97,15.51
https://www.fakehorsedata.com/racing/results/2019-02-15/laurel-park/513231/race-5-allowance,6,6,8,8,2.25,8,Flat,2,NA,32.94
https://www.fakehorsedata.com/racing/results/2019-02-16/golden-gate-fields/513417/race-9-claiming,5,12,3.75,8,3.25,1,Flat,2,NA,50.76
https://www.fakehorsedata.com/racing/results/2019-02-22/chantilly/514182/la-route-neuve-des-sablons-handicap,4.333333333,21,13,17,4.333333333,3,Flat,4,NA,81.62
https://www.fakehorsedata.com/racing/results/2019-03-20/haydock/516988/every-race-live-on-racing-tv-novices-handicap-hurdle,4.5,5,2,7,2,3,Jumps,2,NA,17.68
https://www.fakehorsedata.com/racing/results/2019-02-23/aqueduct/514439/race-2-maiden-special-weight,2.375,13,4,8,2.375,6,Flat,2,NA,22.72
https://www.fakehorsedata.com/racing/results/2019-03-09/tampa-bay-downs/516274/race-6-maiden-special-weight,3,26,8,10,2.2,2,Flat,3,56.4,61.77
https://www.fakehorsedata.com/racing/results/2019-02-24/carlisle/513844/racing-tv-handicap-hurdle,2.25,3.75,5.5,6,2.25,4,Jumps,2,NA,4.95
https://www.fakehorsedata.com/racing/results/2019-02-21/gulfstream/514123/race-8-claiming,2.5,3.5,7,10,2.5,8,Flat,3,NA,6.07
https://www.fakehorsedata.com/racing/results/2019-03-06/sam-houston-race-park/515776/race-6-maiden-claiming,5,2.2,9,7,2.2,1,Flat,2,NA,9.98
https://www.fakehorsedata.com/racing/results/2019-02-23/lingfield/510279/betway-winter-derby-stakes-group-3,1.25,15,41,7,1.25,5,Flat,2,NA,6.17
https://www.fakehorsedata.com/racing/results/2019-03-03/agen/515440/grand-prix-dynavena-maisagri-attele,13,9,2.5,14,2.5,8,Flat,3,NA,110.31
https://www.fakehorsedata.com/racing/results/2019-02-22/aqueduct/514264/race-6-claiming,2.25,5,11,8,2.25,4,Flat,2,NA,7.65
https://www.fakehorsedata.com/racing/results/2019-02-14/santa-anita/513076/race-6-claiming,3,4.5,7,8,3,6,Flat,2,NA,10.23
https://www.fakehorsedata.com/racing/results/2019-03-10/warwick/515707/ebftba-mares-novices-chase,34,3.25,5,5,1.833333333,3,Jumps,2,NA,105.34
https://www.fakehorsedata.com/racing/results/2019-02-16/santa-anita/513449/race-6-maiden-special-weight,21,2.5,4.5,11,2.5,5,Flat,3,NA,53.94
https://www.fakehorsedata.com/racing/results/2019-03-07/penn-national/515929/race-7-claiming,3.5,3.5,4,9,3.5,1,Flat,3,NA,9.89
https://www.fakehorsedata.com/racing/results/2019-03-13/kempton/516113/100-profit-boost-at-32redsportcom-handicap-div-2,3.75,5.5,4.5,10,3.75,5,Flat,3,NA,15.61
https://www.fakehorsedata.com/racing/results/2019-02-25/mont-de-marsan/514641/jxde-watrigant-stakes,3.75,3.25,9.5,15,3.25,11,Flat,3,NA,9.8
https://www.fakehorsedata.com/racing/results/2019-03-17/pontchateau/517194/prix-yvonnick-bodin-attele,4.333333333,2.375,29,14,2.375,14,Flat,3,NA,8.57
https://www.fakehorsedata.com/racing/results/2019-02-16/kempton/512823/32redebfstallionscom-fillies-handicap,21,11,11,10,2.875,2,Flat,3,NA,196.21
https://www.fakehorsedata.com/racing/results/2019-03-14/chantilly/516747/chene-pouilleux-claiming-stakes,8.5,11,7,15,4.333333333,13,Flat,3,NA,87.35
https://www.fakehorsedata.com/racing/results/2019-03-01/tampa-bay-downs/515202/race-6-claiming,2.625,1.727272727,11,5,1.727272727,3,Flat,2,NA,3.39
https://www.fakehorsedata.com/racing/results/2019-03-08/leicester/515538/vichai-srivandhanaprabhah-handicap-chase,2.1,2.5,13,4,2.1,1,Jumps,0,NA,3.14
https://www.fakehorsedata.com/racing/results/2019-03-06/mahoning-valley/515763/race-1-maiden-special-weight,2.2,15,3.75,5,2.2,4,Flat,2,NA,18.75
https://www.fakehorsedata.com/racing/results/2019-03-16/gulfstream/517177/race-10-maiden-special-weight,3.5,1.8,10,8,1.8,6,Flat,2,NA,5.36
https://www.fakehorsedata.com/racing/results/2019-02-24/gulfstream/514587/race-10-claiming,4.5,2.375,7,9,2.375,3,Flat,3,NA,9.56
https://www.fakehorsedata.com/racing/results/2019-03-16/wolverhampton/516570/sun-racing-handicap,4.5,10,9,13,4.5,7,Flat,3,NA,36.53
https://www.fakehorsedata.com/racing/results/2019-03-02/laurel-park/515371/race-4-starter-optional-claiming,1.8,5,4,6,1.8,3,Flat,2,NA,5.05
https://www.fakehorsedata.com/racing/results/2019-02-18/golden-gate-fields/513704/race-7-maiden-special-weight,2.75,13,4.5,8,2.75,8,Flat,2,NA,27.5
https://www.fakehorsedata.com/racing/results/2019-03-08/enghien/515989/prix-cyrano-ii-attele,4,3.25,6.5,12,3.25,6,Flat,3,NA,11.22
https://www.fakehorsedata.com/racing/results/2019-02-26/auteuil/514697/bougie-listed-handicap-hurdle,9.5,19,9.5,14,4,9,Jumps,3,NA,158.41
https://www.fakehorsedata.com/racing/results/2019-03-04/saint-galmier/515573/prix-de-lignieres-attele,2.2,5,3.75,11,2.2,5,Flat,3,NA,7.01
https://www.fakehorsedata.com/racing/results/2019-03-13/gulfstream/516665/race-2-claiming,1.833333333,5.5,7,5,1.833333333,1,Flat,2,NA,5.51
https://www.fakehorsedata.com/racing/results/2019-02-17/dortmund/513379/abzugssenkung-handicap,5,15,1.833333333,8,1.833333333,4,Flat,2,NA,56.1
https://www.fakehorsedata.com/racing/results/2019-02-28/kempton/514542/racing-tv-handicap-div-1,2.25,10,5.5,10,2.25,2,Flat,3,NA,13.91
https://www.fakehorsedata.com/racing/results/2019-02-19/wetherby/513118/watch-racing-tv-in-stunning-hd-conditional-jockeys-handicap-hurdle,41,5,5,17,5,2,Jumps,4,NA,187.59
https://www.fakehorsedata.com/racing/results/2019-03-06/tampa-bay-downs/515801/race-5-allowance-optional-claiming,5.5,2.625,4.5,7,2.625,3,Flat,2,NA,13.38
https://www.fakehorsedata.com/racing/results/2019-02-18/laurel-park/513714/race-1-claiming,2.875,7.5,15,6,2.875,5,Flat,2,NA,15.81
https://www.fakehorsedata.com/racing/results/2019-03-04/fontainebleau/515562/rabastens-claiming-hurdle,6.5,4.333333333,4.333333333,7,2.75,2,Jumps,2,NA,26.98
https://www.fakehorsedata.com/racing/results/2019-03-01/laval/515109/prix-jeune-orange-attele,12,13,5,16,4,8,Flat,3,NA,141.34
https://www.fakehorsedata.com/racing/results/2019-02-23/santa-anita/514418/race-10-allowance-optional-claiming,7,5.5,8,11,2.75,7,Flat,3,NA,36.99
https://www.fakehorsedata.com/racing/results/2019-03-20/haydock/516986/racing-to-school-mares-novices-hurdle,4.5,1.727272727,4.5,4,1.727272727,3,Jumps,0,NA,6.78
https://www.fakehorsedata.com/racing/results/2019-03-17/golden-gate-fields/517231/race-3-maiden-claiming,2.25,11,5.5,5,2.25,5,Flat,2,NA,14.71
https://www.fakehorsedata.com/racing/results/2019-03-17/turf-paradise/517222/race-1-claiming,2.875,2.5,6.5,5,2.5,1,Flat,2,NA,5.43
https://www.fakehorsedata.com/racing/results/2019-03-18/compiegne/517308/annie-donguy-claiming-stakes,2.1,8,5,7,2.1,3,Flat,2,NA,11.23
https://www.fakehorsedata.com/racing/results/2019-02-13/mahoning-valley/512951/race-8-claiming,2.375,6.5,8,10,2.375,8,Flat,3,NA,10.72
https://www.fakehorsedata.com/racing/results/2019-02-16/saint-galmier/513401/prix-andre-gager-attele,1.8,41,41,15,1.8,15,Flat,3,NA,61.62
https://www.fakehorsedata.com/racing/results/2019-03-12/enghien/516489/prix-du-gave-attele,11,5,11,15,3.25,12,Flat,3,NA,52.51
https://www.fakehorsedata.com/racing/results/2019-02-25/marseille/514647/lyon-parilly-handicap,17,23,29,15,4,1,Flat,3,NA,346.03
https://www.fakehorsedata.com/racing/results/2019-03-16/aqueduct/517116/race-7-claiming,2,4.5,26,7,2,2,Flat,2,NA,5.15
https://www.fakehorsedata.com/racing/results/2019-03-03/laurel-park/515495/race-2-claiming,3.75,7,3.25,8,3.25,5,Flat,2,NA,21.8
https://www.fakehorsedata.com/racing/results/2019-03-11/stratford/515829/david-cowgill-memorial-handicap-chase,9,4,8.5,8,3.75,5,Jumps,2,NA,32.79
https://www.fakehorsedata.com/racing/results/2019-03-16/lisieux/517043/prix-du-conseil-regional-de-normandie-monte,2.875,5.5,34,11,2.25,8,Flat,3,NA,12.21
https://www.fakehorsedata.com/racing/results/2019-02-20/tampa-bay-downs/513938/race-4-claiming,8,2.375,4.333333333,9,2.375,9,Flat,3,NA,18.55
https://www.fakehorsedata.com/racing/results/2019-03-02/vincennes/515291/prix-de-montsoreau-attele,3.75,9,17,13,3.75,10,Flat,3,NA,26.85
https://www.fakehorsedata.com/racing/results/2019-02-19/cagnes-sur-mer/513771/prix-de-saintes-attele,12,2.875,81,12,2.875,12,Flat,3,NA,35.08
https://www.fakehorsedata.com/racing/results/2019-02-21/laurel-park/514093/race-8-claiming,2.625,1.909090909,7,9,1.909090909,4,Flat,3,NA,3.77
https://www.fakehorsedata.com/racing/results/2019-02-20/mahoning-valley/513945/race-2-maiden-special-weight,2.625,5,11,7,2.625,3,Flat,2,NA,6.47
https://www.fakehorsedata.com/racing/results/2019-03-20/la-teste-de-buch/517469/haras-dayguemorte-maiden,21,4.333333333,7.5,13,3.125,2,Flat,3,NA,91.12
https://www.fakehorsedata.com/racing/results/2019-03-09/aqueduct/516263/race-6-claiming,3.25,5,2.5,10,2.5,3,Flat,3,NA,13.63
https://www.fakehorsedata.com/racing/results/2019-02-15/newcastle/512688/betway-sprint-handicap,9,6,5,6,3.25,3,Flat,2,NA,45.99
https://www.fakehorsedata.com/racing/results/2019-02-21/gulfstream/514121/race-6-maiden-claiming,21,1.833333333,15,7,1.833333333,3,Flat,2,NA,41.2
https://www.fakehorsedata.com/racing/results/2019-02-16/lingfield/513200/ladbrokes-home-of-the-odds-boost-novice-stakes,4.5,4,4.5,9,4,5,Flat,3,NA,14.73
https://www.fakehorsedata.com/racing/results/2019-02-27/musselburgh/514312/introducing-racing-tv-handicap-hurdle,11,4.5,5,9,4.5,4,Jumps,3,NA,45.25
https://www.fakehorsedata.com/racing/results/2019-03-12/sam-houston-race-park/516535/race-9-claiming,2.75,3.5,2.875,9,2.75,4,Flat,3,NA,7.23
https://www.fakehorsedata.com/racing/results/2019-02-19/wolverhampton/513111/betway-heed-your-hunch-amateur-riders-handicap,2.25,13,8,11,2.25,5,Flat,3,NA,19.1
https://www.fakehorsedata.com/racing/results/2019-02-20/vire/513886/prix-jamotte-motoculture-vire-normandi-attele,2.75,4.5,7.5,18,2.75,11,Flat,3,NA,8.06
https://www.fakehorsedata.com/racing/results/2019-02-24/laurel-park/514574/race-5-allowance-optional-claiming,2.1,6,2.5,4,2.1,4,Flat,0,8.3,7.04
https://www.fakehorsedata.com/racing/results/2019-03-02/bordeaux-le-bouscat/515265/anglo-course-stakes,5,17,2.625,8,2.625,2,Flat,2,NA,61.73
https://www.fakehorsedata.com/racing/results/2019-03-07/laval/515863/prix-alain-gerbault-attele,12,21,29,16,2.875,7,Flat,3,NA,228.54
https://www.fakehorsedata.com/racing/results/2019-02-28/ludlow/514535/albert-and-joe-camden-memorial-mares-handicap-hurdle,6,5,5,8,5,4,Jumps,2,NA,27.29
https://www.fakehorsedata.com/racing/results/2019-02-15/chantilly/513194/fontaine-saint-gervais-handicap,5,4.333333333,11,15,4.333333333,15,Flat,3,NA,18.88
https://www.fakehorsedata.com/racing/results/2019-03-07/thurles/515247/inh-stallion-owners-ebf-maiden-hurdle,2.625,3,3.5,8,2.625,2,Jumps,2,NA,5.52
https://www.fakehorsedata.com/racing/results/2019-03-06/sam-houston-race-park/515779/race-9-maiden-special-weight,2,13,17,10,2,7,Flat,3,NA,18.45
https://www.fakehorsedata.com/racing/results/2019-03-05/nantes/515618/de-proce-handicap,4.333333333,6.5,6.5,14,4.333333333,10,Flat,3,NA,22.32
https://www.fakehorsedata.com/racing/results/2019-03-12/sam-houston-race-park/516524/race-1-maiden-claiming,6.5,3.75,2.2,6,2.2,2,Flat,2,NA,22.24
https://www.fakehorsedata.com/racing/results/2019-02-27/vincennes/514834/prix-de-sedan-attele,11,3.5,5,17,3.5,13,Flat,3,NA,36.81
https://www.fakehorsedata.com/racing/results/2019-03-07/southwell/515444/follow-sunracing-on-twitter-median-auction-maiden-stakes,2.25,11,2,4,2,1,Flat,0,35.05,11.26
https://www.fakehorsedata.com/racing/results/2019-03-12/cheltenham/509260/olbg-mares-hurdle-grade-1-registered-as-the-david-nicholson-mares-hurdle,11,8,26,14,1.909090909,5,Jumps,3,NA,72.69
https://www.fakehorsedata.com/racing/results/2019-02-23/fairyhouse/513984/ian-smith-memorial-proam-flat-race,1.4,11,6,9,1.4,1,Flat,3,NA,6.67
https://www.fakehorsedata.com/racing/results/2019-02-14/fontainebleau/513138/eugenie-handicap-chase,3.75,7,15,15,3.75,11,Jumps,3,NA,21.08
https://www.fakehorsedata.com/racing/results/2019-03-15/lingfield/516402/sun-racing-claiming-stakes,1.5,8,3.5,5,1.5,3,Flat,2,NA,5.12
https://www.fakehorsedata.com/racing/results/2019-02-13/southwell/512359/betway-apprentice-handicap,3,2.5,34,7,2.5,4,Flat,2,NA,4.92
https://www.fakehorsedata.com/racing/results/2019-02-23/golden-gate-fields/514409/race-8-claiming,3.5,2.75,7,7,2.75,3,Flat,2,NA,7.97
https://www.fakehorsedata.com/racing/results/2019-03-02/newbury/514806/william-hill-supporting-greatwood-gold-cup-handicap-chase-grade-3,12,21,17,16,6,15,Jumps,4,NA,217.18
https://www.fakehorsedata.com/racing/results/2019-03-08/tampa-bay-downs/516088/race-4-claiming,1.909090909,8,4,7,1.909090909,2,Flat,2,NA,9.16
https://www.fakehorsedata.com/racing/results/2019-03-14/penn-national/516787/race-8-claiming,1.727272727,8.5,4,8,1.727272727,3,Flat,2,NA,8.61
https://www.fakehorsedata.com/racing/results/2019-02-26/leicester/514138/leicestershire-open-hunters-chase,3.25,1.909090909,5,5,1.909090909,4,Jumps,2,NA,4.84
https://www.fakehorsedata.com/racing/results/2019-02-18/lingfield/512988/bettingrantcouk-handicap-chase,5,4.5,17,12,4.5,6,Jumps,3,NA,20.38
https://www.fakehorsedata.com/racing/results/2019-03-09/sandown/514132/matchbook-betting-podcast-novices-limited-handicap-chase,7,8,3.75,6,2.5,6,Jumps,2,NA,41.99
https://www.fakehorsedata.com/racing/results/2019-02-27/mahoning-valley/514881/race-4-claiming,3.5,21,9,8,3.25,5,Flat,2,NA,54.19
https://www.fakehorsedata.com/racing/results/2019-02-27/southwell/514307/betway-live-casino-handicap,2.875,7,3.75,6,2.875,5,Flat,2,NA,12.62
https://www.fakehorsedata.com/racing/results/2019-02-26/cagnes-sur-mer/514701/prix-de-toulon-attele,4,15,4.333333333,11,3.5,11,Flat,3,NA,49.37
https://www.fakehorsedata.com/racing/results/2019-03-10/laurel-park/516372/race-5-claiming,2.875,2.75,15,10,2.75,10,Flat,3,NA,6.15
https://www.fakehorsedata.com/racing/results/2019-02-23/golden-gate-fields/514430/race-5-maiden-claiming,2.1,4,5,7,2.1,3,Flat,2,NA,5.13
https://www.fakehorsedata.com/racing/results/2019-02-18/laurel-park/513716/race-3-starter-optional-claiming,11,1.571428571,3.75,5,1.571428571,5,Flat,2,NA,17.98
https://www.fakehorsedata.com/racing/results/2019-03-15/cheltenham/508354/martin-pipe-conditional-jockeys-handicap-hurdle,6,4.5,15,24,4.5,17,Jumps,4,NA,20.98
https://www.fakehorsedata.com/racing/results/2019-03-03/gulfstream/515502/race-1-claiming,2.875,8,10,10,2.25,5,Flat,3,NA,16.86
https://www.fakehorsedata.com/racing/results/2019-03-01/deauville/515089/vaudreuil-maiden,1.666666667,17,4,6,1.666666667,4,Flat,2,NA,16.15
https://www.fakehorsedata.com/racing/results/2019-03-11/plumpton/515843/follow-us-on-twitter-at-starsportsbet-handicap-chase,2.375,13,11,9,2.375,6,Jumps,3,NA,20.15
https://www.fakehorsedata.com/racing/results/2019-03-07/delta-downs/515914/race-2-claiming,3.75,1.909090909,11,9,1.909090909,4,Flat,3,NA,6.36
https://www.fakehorsedata.com/racing/results/2019-03-18/mahoning-valley/517338/race-7-claiming,1.8,3.75,5.5,8,1.8,7,Flat,2,NA,3.56
https://www.fakehorsedata.com/racing/results/2019-03-13/tampa-bay-downs/516682/race-5-claiming,2.1,5,6,8,2.1,6,Flat,2,NA,6.48
https://www.fakehorsedata.com/racing/results/2019-02-24/naas/513991/paddy-power-6th-bet-free-novice-handicap-chase-grade-b,6.5,15,7.5,13,4.5,11,Jumps,3,NA,80.26
https://www.fakehorsedata.com/racing/results/2019-03-04/leopardstown/515073/tri-equestrian-handicap-hurdle-80-109,7,4.5,21,13,4.5,9,Jumps,3,NA,28.01
https://www.fakehorsedata.com/racing/results/2019-03-03/gulfstream/515507/race-6-maiden-special-weight,4.333333333,3,2.875,6,2.875,6,Flat,2,NA,11.11
