gender,competition_id,match_date,match_id,home_team_id,away_team_id,home_score,away_score,player_id,team_id,half,time,event_type,shootout_order
men,18,2000-06-11,631,785,272,0,0,512,785,2,89,PG,
men,18,2000-06-11,9201,713,951,1,1,3933,951,2,70,PG,
men,18,2000-06-16,5562,272,167,0,1,3516,272,1,35,PG,
men,18,2000-06-20,9772,169,340,0,1,62,169,1,41,PG,
men,18,2000-06-20,9772,169,340,2,2,3614,340,2,89,PG,
men,18,2000-06-21,1329,331,599,3,2,3596,599,2,90,PG,
men,18,2000-06-25,3184,599,167,0,1,3596,599,1,38,PG,
men,18,2000-06-28,4755,167,485,1,1,4195,167,4,117,PG,
men,6,2001-07-12,2866,72,954,1,0,254,72,2,59,PG,
men,6,2001-07-18,6571,72,922,0,0,254,72,1,10,PG,
men,6,2001-07-19,492,630,705,0,0,1727,705,1,11,PG,
men,6,2001-07-22,11377,822,714,1,0,3108,714,2,60,PG,
men,6,2001-07-26,629,916,714,1,1,4244,916,2,67,PG,
men,6,2001-07-29,3027,714,966,2,2,3031,714,5,121,PSG,1.0
men,6,2001-07-29,3027,714,966,2,2,997,966,5,122,PSG,2.0
men,6,2001-07-29,3027,714,966,2,2,3605,714,5,123,PSM,3.0
men,6,2001-07-29,3027,714,966,2,2,2704,966,5,124,PSG,4.0
men,6,2001-07-29,3027,714,966,2,2,3910,714,5,125,PSG,5.0
men,6,2001-07-29,3027,714,966,2,2,758,966,5,126,PSG,6.0
men,6,2001-07-29,3027,714,966,2,2,3108,714,5,127,PSG,7.0
men,6,2001-07-29,3027,714,966,2,2,3700,966,5,128,PSG,8.0
men,6,2001-07-29,3027,714,966,2,2,821,714,5,129,PSG,9.0
men,6,2001-07-29,3027,714,966,2,2,1428,966,5,130,PSG,10.0
men,14,2002-06-02,7355,705,972,2,1,588,972,2,91,PG,
men,14,2002-06-02,11155,599,163,2,1,3158,599,2,87,PG,
men,14,2002-06-03,10468,630,713,1,1,342,630,2,87,PG,
men,14,2002-06-03,11973,93,916,0,0,3838,916,2,61,PG,
men,14,2002-06-05,2911,517,812,1,0,2148,517,2,64,PG,
men,14,2002-06-06,748,60,1067,0,0,3366,60,1,16,PG,
men,14,2002-06-07,12,879,137,1,1,336,879,2,63,PG,
men,14,2002-06-07,4821,638,169,0,0,4278,169,1,44,PG,
men,14,2002-06-07,6458,599,705,2,1,3158,599,2,83,PG,
men,14,2002-06-08,3260,630,22,2,0,2309,630,1,45,PG,
men,14,2002-06-11,9913,1067,714,0,0,3051,1067,1,20,PG,
men,14,2002-06-11,9913,1067,714,3,2,1818,714,2,88,PG,
men,14,2002-06-16,4282,599,120,1,0,259,120,2,90,PG,
men,14,2002-06-16,4282,599,120,1,1,259,120,5,121,PSG,1.0
men,14,2002-06-16,4282,599,120,1,1,3158,599,5,122,PSG,2.0
men,14,2002-06-16,4282,599,120,1,1,3583,120,5,123,PSM,3.0
men,14,2002-06-16,4282,599,120,1,1,2566,599,5,124,PSG,4.0
men,14,2002-06-16,4282,599,120,1,1,4029,120,5,125,PSM,5.0
men,14,2002-06-16,4282,599,120,1,1,340,599,5,126,PSM,6.0
men,14,2002-06-16,4282,599,120,1,1,3540,120,5,127,PSM,7.0
men,14,2002-06-16,4282,599,120,1,1,706,599,5,128,PSM,8.0
men,14,2002-06-16,4282,599,120,1,1,3073,120,5,129,PSG,9.0
men,14,2002-06-16,4282,599,120,1,1,3596,599,5,130,PSG,10.0
men,14,2002-06-22,10632,599,558,0,0,1854,558,5,121,PSG,1.0
men,14,2002-06-22,10632,599,558,0,0,3158,599,5,122,PSG,2.0
men,14,2002-06-22,10632,599,558,0,0,4258,558,5,123,PSG,3.0
men,14,2002-06-22,10632,599,558,0,0,2566,599,5,124,PSG,4.0
men,14,2002-06-22,10632,599,558,0,0,106,558,5,125,PSG,5.0
men,14,2002-06-22,10632,599,558,0,0,4269,599,5,126,PSG,6.0
men,14,2002-06-22,10632,599,558,0,0,3258,558,5,127,PSG,7.0
men,14,2002-06-22,10632,599,558,0,0,3803,599,5,128,PSM,8.0
men,14,2002-06-22,10632,599,558,0,0,1134,558,5,130,PSG,9.0
men,16,2003-05-03,734,124,165,1,0,3007,165,2,74,PG,
men,16,2003-05-11,5595,763,623,0,0,4189,623,1,33,PG,
men,16,2003-05-11,7946,593,123,1,1,3390,123,2,78,PG,
men,16,2003-08-16,2166,851,987,2,0,1301,987,2,84,PG,
men,16,2003-08-16,3809,826,790,0,0,2858,826,1,5,PG,
men,16,2003-08-16,6306,263,90,0,0,3727,263,1,36,PG,
men,16,2003-08-16,9202,441,593,0,0,3264,441,1,35,PG,
men,16,2003-08-17,4679,124,681,0,1,3974,124,2,79,PG,
men,16,2003-08-17,11669,210,241,0,0,62,241,1,20,PG,
men,16,2003-08-23,7852,537,927,0,0,2386,537,1,3,PG,
men,16,2003-08-26,371,851,537,3,0,1681,851,2,90,PG,
men,16,2003-08-26,10791,763,593,0,0,1786,763,1,25,PG,
men,16,2003-08-26,10791,763,593,1,1,1786,763,2,49,PG,
men,16,2003-08-30,11948,681,927,1,2,2810,681,2,63,PG,
men,15,2003-08-31,10026,533,333,2,0,1022,333,2,91,PG,
men,15,2003-08-31,11080,458,59,1,0,904,59,2,73,PG,
men,15,2003-09-02,7778,277,755,0,0,4233,755,1,10,PG,
men,16,2003-09-13,282,927,124,1,0,3974,124,1,12,PG,
men,15,2003-09-13,2390,458,451,0,1,3958,451,2,85,PG,
men,16,2003-09-13,3871,790,631,0,0,1631,790,1,37,PG,
men,15,2003-09-13,5685,733,172,4,0,44,172,2,56,PG,
men,15,2003-09-13,5685,733,172,4,1,3322,733,2,59,PG,
men,16,2003-09-13,10155,441,851,0,1,3264,441,1,40,PG,
men,16,2003-09-13,12035,593,241,0,0,62,241,2,59,PG,
men,16,2003-09-13,12035,593,241,1,1,62,241,2,82,PG,
men,16,2003-09-13,12035,593,241,1,2,655,593,2,88,PG,
men,15,2003-09-14,1261,282,59,1,0,3508,282,1,8,PG,
men,16,2003-09-14,2100,165,987,0,1,3007,165,2,48,PG,
men,16,2003-09-14,2100,165,987,2,1,3007,165,2,68,PG,
men,15,2003-09-14,5235,273,792,1,1,4398,792,2,88,PG,
men,15,2003-09-14,10397,993,333,3,0,3117,993,2,88,PG,
men,16,2003-09-20,5132,210,263,0,0,1014,263,2,79,PG,
men,16,2003-09-20,5932,124,826,0,0,3974,124,1,20,PG,
women,19,2003-09-20,8318,974,578,0,1,2451,974,1,39,PG,
women,19,2003-09-21,756,1017,94,0,0,3552,1017,1,14,PG,
men,15,2003-09-21,4446,59,993,1,2,904,59,2,68,PG,
men,15,2003-09-21,12001,172,273,2,1,1337,172,2,82,PG,
women,19,2003-09-25,3259,578,820,0,0,1776,578,1,19,PG,
men,16,2003-09-26,6092,441,241,2,2,3264,441,2,80,PG,
women,19,2003-09-26,6827,157,15,0,0,3418,157,1,6,PG,
women,19,2003-09-26,6827,157,15,4,0,1892,157,2,89,PG,
women,19,2003-09-27,6572,820,974,0,1,2451,974,1,24,PG,
men,15,2003-09-27,8754,925,698,0,0,1112,925,1,21,PG,
men,16,2003-09-28,9069,763,124,2,1,3974,124,2,52,PG,
women,19,2003-09-28,9182,626,157,0,0,2434,157,1,17,PG,
women,19,2003-10-01,4102,1017,89,0,1,3552,1017,1,44,PG,
men,16,2003-10-04,11906,123,263,0,0,3390,123,1,36,PG,
men,16,2003-10-21,638,623,241,2,1,62,241,2,51,PG,
men,16,2003-10-25,2426,631,826,1,3,907,631,2,60,PG,
men,15,2003-10-25,10448,654,282,1,0,896,654,1,43,PG,
men,16,2003-10-25,11650,241,851,1,0,62,241,1,28,PG,
men,15,2003-10-26,7124,792,755,1,1,4233,755,1,23,PG,
men,16,2003-10-26,8298,763,441,0,0,1901,763,1,28,PG,
men,15,2003-10-26,9774,451,478,1,1,3958,451,1,46,PG,
men,15,2003-10-26,9827,273,458,0,0,2454,458,1,15,PG,
men,15,2003-10-26,9827,273,458,0,2,257,458,2,76,PG,
men,15,2003-10-29,8968,698,333,0,0,1022,333,2,75,PG,
men,15,2003-10-30,7639,869,522,1,0,2763,869,2,56,PG,
men,15,2003-11-02,2809,172,478,1,0,44,172,2,93,PG,
men,15,2003-11-02,6180,654,755,1,0,896,654,1,23,PG,
men,15,2003-11-02,8610,451,869,1,1,2763,869,2,50,PG,
men,16,2003-11-02,9718,623,124,1,1,2938,124,2,89,PG,
men,15,2003-11-02,11305,522,277,1,1,2393,522,2,58,PG,
men,15,2003-11-02,12100,333,504,0,0,2711,504,1,2,PG,
men,16,2003-11-08,868,987,178,0,1,1190,178,2,49,PG,
men,16,2003-11-09,163,681,241,2,0,3755,681,1,42,PG,
men,16,2003-11-09,1430,165,826,0,1,2858,826,2,53,PG,
men,16,2003-11-22,7256,826,763,1,0,1901,763,2,84,PG,
men,16,2003-11-30,2086,681,123,0,0,3755,681,1,30,PG,
men,16,2003-11-30,5328,124,263,0,1,1672,124,1,35,PG,
men,15,2003-11-30,5767,478,273,0,1,2200,478,1,44,PG,
men,15,2003-12-03,6312,451,59,1,0,904,59,2,91,PG,
men,16,2003-12-06,3342,241,124,0,1,62,241,2,63,PG,
men,15,2003-12-07,219,478,533,0,0,2200,478,1,41,PG,
men,15,2003-12-07,11491,755,282,0,1,3508,282,1,30,PG,
men,15,2003-12-14,10837,654,333,2,1,896,654,2,88,PG,
men,15,2003-12-20,1530,869,533,2,1,413,533,2,79,PG,
men,15,2003-12-21,4548,333,733,1,2,3322,733,2,68,PG,
men,15,2003-12-21,10392,925,282,0,0,3508,282,1,33,PG,
men,16,2003-12-26,6504,623,790,1,0,4189,623,2,63,PG,
men,16,2003-12-28,6040,165,124,0,0,3007,165,1,30,PG,
men,16,2004-01-07,3501,90,263,3,0,1014,263,2,68,PG,
men,16,2004-01-10,6955,441,178,0,0,3264,441,1,38,PG,
men,16,2004-01-10,6955,441,178,4,0,1507,178,2,86,PG,
men,16,2004-01-10,7440,623,593,0,0,4189,623,1,45,PG,
men,15,2004-01-10,9956,333,458,1,1,3396,333,1,45,PG,
men,15,2004-01-10,9956,333,458,2,2,2454,458,2,85,PG,
men,15,2004-01-11,485,869,993,1,0,2763,869,2,83,PG,
men,15,2004-01-11,5051,277,282,1,0,2309,277,1,47,PG,
men,16,2004-01-17,4296,90,124,0,0,259,90,1,25,PG,
men,15,2004-01-18,2951,869,755,2,0,4233,755,2,71,PG,
men,16,2004-01-18,4195,987,441,0,1,3264,441,2,53,PG,
men,15,2004-01-18,4247,522,273,0,0,2148,522,1,7,PG,
men,15,2004-01-25,2981,458,522,1,2,2454,458,2,51,PG,
men,15,2004-01-25,4366,273,451,0,1,3958,451,1,29,PG,
men,15,2004-01-25,4366,273,451,0,2,2807,273,2,63,PG,
men,16,2004-01-31,540,623,90,0,0,259,90,1,18,PG,
men,16,2004-01-31,540,623,90,0,1,3473,623,1,45,PG,
men,16,2004-01-31,1768,210,178,0,2,1190,178,2,89,PG,
men,15,2004-02-01,5977,522,533,0,0,2148,522,2,62,PG,
men,15,2004-02-01,7698,172,733,2,1,3322,733,2,62,PG,
men,16,2004-02-07,4642,987,210,0,0,1694,987,1,45,PG,
men,15,2004-02-08,983,925,277,0,1,1112,925,2,66,PG,
men,16,2004-02-08,4615,681,763,0,0,2810,681,1,28,PG,
men,15,2004-02-08,5950,993,59,1,1,575,993,1,44,PG,
men,15,2004-02-08,10603,282,522,1,1,3508,282,2,92,PG,
men,15,2004-02-14,9498,59,755,0,0,3433,755,1,3,PG,
men,15,2004-02-14,9498,59,755,0,1,3433,755,2,72,PG,
men,15,2004-02-14,9498,59,755,0,2,904,59,2,93,PG,
men,15,2004-02-15,6283,792,533,1,0,4398,792,1,31,PG,
men,15,2004-02-15,6283,792,533,3,1,3668,533,2,56,PG,
men,15,2004-02-15,11725,733,504,0,1,3322,733,2,92,PG,
men,16,2004-02-21,4031,241,178,1,1,62,241,2,83,PG,
men,15,2004-02-21,4317,273,733,0,0,33,733,1,21,PG,
men,15,2004-02-21,4317,273,733,0,1,2807,273,1,30,PG,
men,16,2004-02-21,8693,790,593,1,3,1631,790,2,82,PG,
men,15,2004-02-21,9433,458,654,0,0,896,654,1,15,PG,
men,15,2004-02-22,7999,282,792,3,0,4398,792,2,62,PG,
men,15,2004-02-28,1711,451,755,0,0,3320,451,1,1,PG,
men,15,2004-03-06,8485,504,698,0,0,2222,504,1,21,PG,
men,15,2004-03-06,9040,458,273,0,2,2807,273,2,65,PG,
men,15,2004-03-07,489,869,59,0,0,904,59,2,55,PG,
men,15,2004-03-14,2776,172,755,1,0,2716,172,2,62,PG,
men,15,2004-03-14,5605,333,698,2,1,1022,333,2,58,PG,
men,15,2004-03-21,1938,504,333,5,0,1022,333,2,83,PG,
men,15,2004-03-21,3694,755,654,0,0,896,654,2,77,PG,
men,16,2004-03-22,2286,210,165,1,1,595,210,2,76,PG,
men,16,2004-03-27,491,263,210,3,1,4008,263,2,80,PG,
men,15,2004-03-27,8998,273,993,1,0,2807,273,2,82,PG,
men,15,2004-03-28,807,733,755,2,0,3433,755,2,58,PG,
men,16,2004-04-12,2892,987,681,0,1,3509,987,1,39,PG,
men,16,2004-04-12,6676,851,263,2,1,1092,851,2,73,PG,
men,15,2004-04-14,2864,451,277,0,1,3320,451,1,35,PG,
men,16,2004-04-16,4471,441,210,2,0,3264,441,1,33,PG,
men,15,2004-04-17,10513,698,172,0,1,496,698,2,55,PG,
men,15,2004-04-18,2499,504,522,0,1,2148,522,2,69,PG,
men,15,2004-04-18,5142,755,533,4,0,1912,533,2,71,PG,
men,16,2004-04-24,839,123,124,0,0,2938,124,2,63,PG,
men,16,2004-04-24,5757,623,763,0,0,3473,623,1,18,PG,
men,16,2004-04-25,2275,210,851,0,2,3547,210,2,83,PG,
men,16,2004-04-25,2473,90,441,1,2,259,90,2,90,PG,
men,15,2004-04-25,4524,282,755,4,2,3433,755,2,66,PG,
men,15,2004-04-25,5261,993,504,0,0,2711,504,1,13,PG,
men,16,2004-05-01,11473,763,826,1,1,1901,763,2,76,PG,
men,16,2004-05-02,2561,537,210,0,0,595,210,1,27,PG,
men,15,2004-05-02,4364,277,273,0,0,2807,273,1,19,PG,
men,15,2004-05-02,6976,755,993,1,0,3433,755,2,61,PG,
men,15,2004-05-02,7358,925,533,0,0,1112,925,2,55,PG,
men,16,2004-05-02,7809,124,178,0,0,1672,124,2,50,PG,
men,16,2004-05-08,3059,210,763,2,1,1470,210,2,69,PG,
men,16,2004-05-08,3059,210,763,3,1,1786,763,2,76,PG,
men,16,2004-05-08,10537,790,987,0,0,1694,987,1,39,PG,
men,15,2004-05-08,11406,733,333,1,3,3322,733,2,51,PG,
men,15,2004-05-09,4120,172,522,0,1,1608,172,1,21,PG,
men,15,2004-05-09,9588,993,478,0,0,2345,478,2,55,PG,
men,15,2004-05-09,9588,993,478,0,1,1263,993,2,86,PG,
men,16,2004-05-15,4939,851,178,1,0,1092,851,1,14,PG,
men,16,2004-05-15,10272,441,826,0,1,3264,441,2,47,PG,
men,15,2004-05-16,3936,333,273,0,0,2807,273,1,6,PG,
men,15,2004-05-16,5931,478,755,0,1,3433,755,2,50,PG,
men,15,2004-05-16,8467,277,533,0,0,2309,277,1,15,PG,
men,15,2004-05-16,9291,59,733,1,0,904,59,1,32,PG,
men,15,2004-05-23,7085,733,522,0,3,3322,733,1,39,PG,
men,15,2004-05-23,7085,733,522,1,3,3327,522,2,60,PG,
men,18,2004-06-12,767,485,929,0,1,547,929,2,51,PG,
men,18,2004-06-13,8638,167,169,1,1,4195,167,2,93,PG,
men,18,2004-06-14,5959,879,696,3,0,1866,879,2,78,PG,
men,18,2004-06-17,7194,93,167,0,1,1787,93,2,48,PG,
men,18,2004-06-22,1404,951,696,0,0,1165,696,1,45,PG,
men,18,2004-06-22,5208,60,879,1,0,336,879,2,46,PG,
men,18,2004-06-23,3878,785,40,0,0,3390,785,1,27,PG,
men,6,2004-07-06,9733,954,72,0,0,610,72,1,22,PG,
men,6,2004-07-07,2798,196,175,0,2,2055,196,2,68,PG,
men,6,2004-07-08,218,638,449,0,0,817,638,1,5,PG,
men,6,2004-07-08,3756,822,705,0,0,3454,705,2,85,PG,
men,6,2004-07-09,8533,630,922,0,0,3345,922,1,24,PM,
men,6,2004-07-13,6894,916,449,0,0,2944,916,1,26,PG,
men,6,2004-07-14,9386,638,714,0,1,817,638,1,19,PG,
men,6,2004-07-18,3314,72,822,1,0,610,72,1,45,PG,
men,6,2004-07-18,9560,705,714,1,0,926,714,1,40,PG,
men,6,2004-07-19,6219,916,630,0,0,2104,630,1,26,PG,
men,6,2004-07-22,5232,630,714,1,1,3758,630,5,121,PSG,1.0
men,6,2004-07-22,5232,630,714,1,1,48,714,5,122,PSG,2.0
men,6,2004-07-22,5232,630,714,1,1,1439,630,5,123,PSG,3.0
men,6,2004-07-22,5232,630,714,1,1,2519,714,5,124,PSG,4.0
men,6,2004-07-22,5232,630,714,1,1,965,630,5,125,PSG,5.0
men,6,2004-07-22,5232,630,714,1,1,256,714,5,126,PSG,6.0
men,6,2004-07-22,5232,630,714,1,1,2684,630,5,127,PSG,7.0
men,6,2004-07-22,5232,630,714,1,1,937,714,5,128,PSM,8.0
men,6,2004-07-22,5232,630,714,1,1,2104,630,5,129,PSG,9.0
men,6,2004-07-25,1005,638,630,0,0,817,638,1,21,PG,
men,6,2004-07-25,1005,638,630,2,2,1639,638,5,121,PSM,1.0
men,6,2004-07-25,1005,638,630,2,2,965,630,5,122,PSG,2.0
men,6,2004-07-25,1005,638,630,2,2,2535,638,5,123,PSM,3.0
men,6,2004-07-25,1005,638,630,2,2,45,630,5,124,PSG,4.0
men,6,2004-07-25,1005,638,630,2,2,817,638,5,125,PSG,5.0
men,6,2004-07-25,1005,638,630,2,2,756,630,5,126,PSG,6.0
men,6,2004-07-25,1005,638,630,2,2,3065,638,5,127,PSG,7.0
men,6,2004-07-25,1005,638,630,2,2,778,630,5,128,PSG,8.0
men,16,2004-08-14,4045,851,263,0,1,3202,851,1,15,PG,
men,16,2004-08-14,4661,178,241,1,1,62,241,2,83,PG,
men,16,2004-08-21,63,565,593,1,0,2663,593,1,19,PG,
men,16,2004-08-21,1233,790,927,2,2,1631,790,2,90,PG,
men,16,2004-08-25,1998,790,537,0,1,114,537,1,27,PG,
men,16,2004-08-28,2150,855,441,0,3,2482,855,2,50,PG,
men,15,2004-08-28,5741,273,698,0,0,2807,273,1,23,PG,
men,16,2004-08-28,9187,681,790,1,1,3755,681,1,41,PG,
men,16,2004-08-28,10312,178,565,0,0,4415,565,2,52,PG,
men,16,2004-08-30,9548,851,623,1,0,1092,851,1,22,PG,
men,15,2004-09-11,1325,993,504,1,0,1263,993,1,21,PG,
men,15,2004-09-12,11912,698,925,1,0,1750,925,2,56,PG,
men,15,2004-09-18,6868,504,522,3,0,2448,522,2,82,PG,
men,16,2004-09-18,7713,565,165,0,1,3007,165,2,64,PG,
men,16,2004-09-18,7713,565,165,0,2,4415,565,2,77,PG,
men,15,2004-09-22,9937,732,869,0,0,1826,732,1,19,PG,
men,16,2004-09-25,412,90,123,0,0,3390,123,1,42,PG,
men,15,2004-09-26,6691,282,732,0,1,3508,282,1,35,PG,
men,15,2004-09-26,12148,333,277,0,1,1022,277,1,37,PG,
men,16,2004-10-16,1147,165,681,0,0,3007,165,1,11,PG,
men,16,2004-10-16,4879,441,987,0,1,2228,441,1,19,PG,
men,15,2004-10-17,2845,282,522,0,0,3508,282,1,30,PG,
men,15,2004-10-17,2845,282,522,1,0,2148,522,1,35,PG,
men,16,2004-10-23,3555,565,780,1,0,4415,565,1,12,PG,
men,16,2004-10-23,10140,681,927,2,0,3294,681,2,51,PG,
men,16,2004-10-24,5114,123,441,0,0,3390,123,2,73,PG,
men,16,2004-10-24,10334,241,165,1,0,62,241,2,58,PG,
men,16,2004-10-24,10334,241,165,2,1,2479,165,2,67,PG,
men,15,2004-10-24,10803,522,333,0,0,2148,522,1,11,PG,
men,15,2004-10-24,11334,277,925,1,0,2309,277,1,43,PG,
men,16,2004-10-30,8724,851,123,0,0,3202,851,2,53,PG,
men,15,2004-10-31,11528,282,755,1,0,3508,282,1,27,PG,
men,16,2004-11-06,10,90,763,0,3,259,90,2,69,PG,
men,16,2004-11-07,4611,241,623,0,2,3473,623,2,71,PG,
men,15,2004-11-07,6680,654,733,0,0,3322,733,1,23,PG,
men,15,2004-11-07,10375,792,925,0,0,4398,792,1,37,PG,
men,16,2004-11-13,1818,124,565,0,0,827,124,1,23,PG,
men,16,2004-11-13,1818,124,565,2,2,827,124,2,90,PG,
men,15,2004-11-13,2717,698,732,0,0,1585,698,2,50,PG,
men,16,2004-11-13,3967,263,593,0,0,2663,593,2,69,PG,
men,16,2004-11-13,9303,90,441,1,1,2391,441,2,55,PG,
men,16,2004-11-13,11928,165,927,1,0,2858,927,2,78,PG,
men,16,2004-11-14,10475,241,123,1,1,3390,123,2,74,PG,
men,15,2004-11-20,11704,277,733,2,0,2309,277,2,76,PG,
men,15,2004-11-21,9608,732,451,0,0,1826,732,1,6,PG,
men,15,2004-11-21,9608,732,451,1,0,278,451,1,28,PG,
men,16,2004-11-27,2383,623,927,0,1,2858,927,2,77,PG,
men,15,2004-11-27,4075,273,869,0,0,2509,273,2,53,PG,
men,16,2004-12-04,2354,681,241,3,0,2138,681,2,90,PG,
men,15,2004-12-05,5078,533,698,1,0,3724,698,2,49,PG,
men,16,2004-12-11,3702,855,537,0,0,114,537,1,19,PG,
men,16,2004-12-11,3702,855,537,1,2,2482,855,2,69,PG,
men,15,2004-12-12,7968,925,282,1,2,1112,925,2,75,PG,
men,15,2004-12-18,6340,277,504,0,1,2309,277,2,78,PG,
men,16,2004-12-18,12118,263,780,0,0,1014,263,1,4,PG,
men,15,2004-12-19,10535,522,1056,1,0,2064,1056,2,80,PG,
men,15,2004-12-22,391,993,333,3,0,575,993,2,88,PG,
men,16,2005-01-01,5527,851,855,0,1,1092,851,2,61,PG,
men,16,2005-01-01,8822,623,565,1,0,4415,565,1,35,PG,
men,16,2005-01-01,10780,165,790,2,0,2586,790,2,90,PG,
men,16,2005-01-03,6359,565,987,1,0,4415,565,2,66,PG,
men,15,2005-01-05,8412,733,522,1,1,4195,733,2,87,PG,
men,16,2005-01-15,7369,241,790,0,0,62,241,1,9,PG,
men,16,2005-01-15,8768,90,681,0,0,3755,681,1,39,PG,
men,16,2005-01-22,111,565,90,2,0,4415,565,2,77,PG,
men,15,2005-01-23,5898,698,273,2,1,1585,698,2,62,PG,
men,15,2005-01-23,7612,792,504,0,0,4398,792,1,18,PG,
men,15,2005-01-23,7612,792,504,2,0,353,504,2,89,PG,
men,15,2005-01-23,7612,792,504,2,1,4398,792,2,90,PG,
men,15,2005-01-23,8614,733,333,0,0,3322,733,1,35,PG,
men,15,2005-01-29,7170,869,478,0,1,2763,869,1,19,PG,
men,15,2005-01-30,4129,333,1056,0,0,904,333,1,9,PG,
men,15,2005-01-30,10686,504,993,0,0,1263,993,1,29,PG,
men,16,2005-02-01,1910,537,90,0,0,637,537,2,49,PG,
men,16,2005-02-02,502,165,241,0,1,2479,165,2,49,PG,
men,16,2005-02-02,8258,263,790,1,0,3406,263,1,41,PG,
men,15,2005-02-06,3987,698,993,0,1,1585,698,2,89,PG,
men,15,2005-02-06,4786,277,869,0,1,2763,869,2,90,PG,
men,15,2005-02-06,9808,792,533,1,1,4398,792,2,67,PG,
men,15,2005-02-06,12057,478,282,0,1,2345,478,2,48,PG,
men,15,2005-02-06,12057,478,282,1,1,2345,478,2,90,PG,
men,16,2005-02-12,4209,263,124,0,0,1885,263,1,38,PG,
men,16,2005-02-12,6563,851,987,0,1,1092,851,1,24,PG,
men,15,2005-02-13,2157,755,792,1,0,3433,755,2,81,PG,
men,15,2005-02-13,2157,755,792,2,0,4398,792,2,85,PG,
men,15,2005-02-13,3160,333,478,1,1,904,333,2,71,PG,
men,15,2005-02-13,7179,273,1056,1,0,2807,273,2,93,PG,
men,16,2005-02-14,1206,441,565,4,0,4415,565,2,63,PG,
men,15,2005-02-20,8378,478,252,1,0,1378,252,2,50,PG,
men,16,2005-02-26,1151,565,263,0,0,4415,565,1,41,PG,
men,16,2005-02-26,1151,565,263,1,0,4415,565,2,68,PG,
men,15,2005-03-02,8443,522,282,0,1,2148,522,1,46,PG,
men,15,2005-03-02,10299,755,504,1,2,3433,755,2,66,PG,
men,15,2005-03-06,1922,698,654,0,0,1585,698,1,45,PG,
men,15,2005-03-13,7685,792,273,2,1,4398,792,2,56,PG,
men,16,2005-03-19,3174,763,780,1,3,4384,780,2,90,PG,
men,15,2005-03-19,10185,273,522,0,1,2807,273,1,36,PG,
men,15,2005-03-19,10185,273,522,1,1,2807,273,2,55,PG,
men,15,2005-03-20,3776,333,755,0,0,3433,755,1,47,PG,
men,15,2005-03-20,11136,504,1056,2,0,1424,504,2,62,PG,
men,16,2005-04-02,947,241,987,0,1,1301,987,2,73,PG,
men,16,2005-04-02,947,241,987,0,2,1301,987,2,80,PG,
men,15,2005-04-03,6062,869,333,1,0,2763,869,2,60,PG,
men,16,2005-04-09,9679,537,623,0,0,114,537,1,13,PG,
men,16,2005-04-16,1056,565,855,2,3,4415,565,2,83,PG,
men,16,2005-04-16,7971,763,537,0,0,114,537,1,7,PG,
men,15,2005-04-17,7168,533,993,0,0,2170,993,2,97,PG,
men,16,2005-04-19,10411,178,623,0,1,2332,178,2,90,PG,
men,16,2005-04-20,6930,165,263,2,0,4338,165,2,86,PG,
men,15,2005-04-23,7015,733,792,0,0,4398,792,1,38,PG,
men,16,2005-04-24,3229,851,790,0,0,1092,851,1,4,PG,
men,15,2005-04-30,9811,252,504,1,0,2222,504,2,83,PG,
men,16,2005-05-01,3697,90,987,3,0,1301,987,1,45,PG,
men,16,2005-05-07,4730,855,263,0,0,749,855,1,45,PG,
men,16,2005-05-07,5164,565,790,1,0,172,790,1,37,PG,
men,16,2005-05-07,5598,123,780,1,0,4384,780,2,63,PG,
men,15,2005-05-07,11367,733,533,1,0,33,733,1,36,PG,
men,16,2005-05-11,11761,441,593,4,0,45,441,2,70,PG,
men,15,2005-05-15,732,333,993,0,0,2559,333,1,10,PG,
men,15,2005-05-15,791,273,504,0,1,2807,273,1,32,PG,
men,15,2005-05-15,953,869,451,0,1,278,451,1,37,PG,
men,16,2005-05-15,4213,124,987,0,0,1933,124,1,20,PG,
men,15,2005-05-15,7782,792,478,0,0,4398,792,2,67,PG,
men,16,2005-05-15,10169,763,565,1,1,4415,565,2,71,PG,
men,16,2005-05-15,11287,241,681,1,0,3755,681,1,35,PG,
men,15,2005-05-22,3794,993,252,0,1,464,252,2,87,PG,
men,15,2005-05-22,8093,277,792,0,1,1492,792,1,29,PG,
men,15,2005-05-29,4848,252,698,0,0,464,252,2,49,PG,
men,15,2005-05-29,7161,869,1056,0,0,796,1056,1,21,PG,
men,5,2005-07-12,1054,158,604,0,0,4087,158,1,45,PG,
men,5,2005-07-12,11543,343,977,1,0,737,343,2,56,PG,
men,5,2005-07-13,12158,421,501,0,1,1618,501,2,65,PG,
men,5,2005-07-20,3974,501,421,1,1,1618,501,1,32,PG,
men,5,2005-07-20,6324,198,646,2,1,2191,198,3,94,PG,
men,5,2005-07-26,537,888,672,0,0,2922,888,2,50,PG,
men,5,2005-07-26,11574,509,124,1,2,1672,124,2,55,PG,
men,5,2005-07-27,8841,898,307,1,2,855,898,2,48,PG,
men,5,2005-08-02,7853,650,198,0,0,3241,650,1,21,PG,
men,5,2005-08-03,6278,902,316,0,0,3876,902,1,5,PG,
men,5,2005-08-03,11306,612,501,3,1,1297,612,2,94,PG,
men,2,2005-08-06,2575,246,815,0,0,2246,815,2,49,PG,
men,2,2005-08-06,3514,564,465,0,0,1317,564,2,87,PG,
